,Station_ID,Station Name,FSQ_ID,Venue Name,Latitude,Longitude,Distance,Address,Category name,Rating,Popularity,Price,Total Photos,Total Ratings,Total Tips
5,25318ec3e06fae1397a3a2f645104149,0047 Chilco & Beach,503930c5e4b05a7a7146be85,Zeitoon Restaurant,49.287967,-123.140459,315,"1795 Pendrell St (Denman), Vancouver BC V6G 1T2",Mediterranean Restaurant,7.2,0.9607081090534579,2.0,30.0,34.0,8.0
6,25318ec3e06fae1397a3a2f645104149,0047 Chilco & Beach,4b66044ff964a520a40e2be3,Akira Sushi,49.2886,-123.140107,315,"1069 Denman St (btwn Comox St & Pendrell St), Vancouver BC V6G 2M7",Sushi Restaurant,7.0,0.8910631351897553,2.0,48.0,38.0,17.0
7,25318ec3e06fae1397a3a2f645104149,0047 Chilco & Beach,5e2e693517ff6400083267ca,Beeryani Indian Bistro and Bar,49.287344,-123.141298,319,"1184 Denman St, Vancouver BC V6G 2M9",Indian Restaurant,,0.43701055167991293,2.0,,,
8,25318ec3e06fae1397a3a2f645104149,0047 Chilco & Beach,597418f115173e2ac2644b47,Hook Seabar,49.287,-123.141917,320,"1210 Denman St, Vancouver BC V6G 2N2",Seafood Restaurant,7.4,0.9678202910942267,3.0,26.0,29.0,2.0
9,25318ec3e06fae1397a3a2f645104149,0047 Chilco & Beach,4aa75933f964a520bf4c20e3,Banana Leaf,49.288276,-123.139917,321,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",Asian Restaurant,8.5,0.8607100522725948,3.0,85.0,55.0,20.0
0,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,52c72fe5498edf109f363e18,Greenhorn Cafe,49.286624,-123.133935,154,"994 Nicola St (at Nelson St), Vancouver BC V6G 2C8",Café,8.8,0.9638366918637414,2.0,200.0,180.0,50.0
1,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,4aa9ac4ff964a520cc5420e3,Cardero Bottega,49.287,-123.135671,224,"1016 Cardero St (at Comox St.), Vancouver BC V6G 2H1",Café,8.8,0.9773420648646548,1.0,40.0,48.0,18.0
2,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,4aa94666f964a520d65220e3,Melriches Coffeehouse,49.282224,-123.134289,329,"1244 Davie St (btwn Bute & Jervis), Vancouver BC V6E 1N3",Café,7.5,0.9420337731485979,1.0,64.0,59.0,27.0
3,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,4bde12916198c9b6ede312ff,McDonald's,49.285301,-123.139095,336,"1610 Davie St (at Cardero St.), Vancouver BC V6G 1V9",Burger Joint,5.7,0.9751267950486776,1.0,43.0,15.0,5.0
4,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,4b5bcf63f964a520771729e3,Ho Ho's Yummy Food,49.281992,-123.134026,353,"1224 Davie St (btw Bute & Jervis), Vancouver BC V6E 1N3",Diner,5.5,0.9529158003148015,1.0,70.0,14.0,10.0
5,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,59d6f4326cf01a0e1628385e,Davie Dosa Co,49.282152,-123.133553,364,"1235 Davie St, Vancouver BC V6E 1N4",South Indian Restaurant,7.7,0.9288781795923127,2.0,21.0,30.0,18.0
6,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,4b1b3a7af964a520dff923e3,La Belle Patate,49.282095,-123.133548,367,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",Comfort Food Restaurant,8.5,0.9742523464371077,2.0,281.0,214.0,73.0
7,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,5b5a6a67029a55002c8dbb0f,Mary's on Davie,49.281621,-123.133426,402,"1202 Davie St (at Bute Street), Vancouver BC V6E 1N3",Diner,6.3,0.9517887332154447,1.0,27.0,18.0,3.0
8,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,4ac4231bf964a5204c9e20e3,Thida Thai Restaurant,49.281745,-123.133031,405,"1193 Davie St, Vancouver BC V6E 1N2",Thai Restaurant,5.9,0.8861273585822274,2.0,18.0,26.0,8.0
9,444991edc9550be0908f032da5e3c95f,0048 Comox & Broughton,5d3244e349d04f0008eee7b6,Tom Sushi,49.281647,-123.132861,426,"1175 Davie St, Vancouver BC V6E 1N2",Sushi Restaurant,8.0,0.95260488525291,2.0,9.0,9.0,2.0
0,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,5b5a6a67029a55002c8dbb0f,Mary's on Davie,49.281621,-123.133426,224,"1202 Davie St (at Bute Street), Vancouver BC V6E 1N3",Diner,6.3,0.9517887332154447,1.0,27.0,18.0,3.0
1,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,5d3244e349d04f0008eee7b6,Tom Sushi,49.281647,-123.132861,232,"1175 Davie St, Vancouver BC V6E 1N2",Sushi Restaurant,8.0,0.95260488525291,2.0,9.0,9.0,2.0
2,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,4b1b3a7af964a520dff923e3,La Belle Patate,49.282095,-123.133548,237,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",Comfort Food Restaurant,8.5,0.9742523464371077,2.0,281.0,214.0,73.0
3,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,59d6f4326cf01a0e1628385e,Davie Dosa Co,49.282152,-123.133553,241,"1235 Davie St, Vancouver BC V6E 1N4",South Indian Restaurant,7.7,0.9288781795923127,2.0,21.0,30.0,18.0
4,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,4fff3622e4b046ea2824d0bd,Gurkha Himalayan Kitchen,49.281199,-123.132173,241,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",Himalayan Restaurant,7.2,0.944151882007734,,37.0,23.0,10.0
5,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,4c4a3fe2c8b6b71364090efb,Cobs Bread,49.281153,-123.132656,246,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",Bakery,8.5,0.9089018868657819,1.0,27.0,26.0,10.0
6,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,4ac29145f964a520c59920e3,India Bistro,49.281354,-123.132349,254,"1157 Davie St (btwn Bute and Thurlow), Vancouver BC V6E 1N2",Indian Restaurant,6.4,0.8314257398806864,2.0,30.0,43.0,23.0
7,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,4aa94666f964a520d65220e3,Melriches Coffeehouse,49.282224,-123.134289,262,"1244 Davie St (btwn Bute & Jervis), Vancouver BC V6E 1N3",Café,7.5,0.9420337731485979,1.0,64.0,59.0,27.0
8,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,4e14dcd618384368edca8944,Pho Goodness,49.281627,-123.132778,271,"1183 Davie St (at Bute St), Vancouver BC V6E 1N2",Vietnamese Restaurant,7.6,0.8197469928683858,2.0,96.0,104.0,29.0
9,434b6f4e7fc30198f901b60fc905f609,0050 Bute & Comox,5b65213e005ac1002c47548d,Mumbai Local Restaurant,49.280942,-123.132476,282,"1148 Davie St, Vancouver BC V6E 1N1",Fast Food Restaurant,7.9,0.8962515302850702,2.0,20.0,15.0,4.0
0,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4aa736a3f964a5204e4c20e3,Water St Cafe,49.284213,-123.109067,37,"300 Water St (at Cambie St), Vancouver BC V6B 1B6",Bistro,7.2,0.9420920697227027,3.0,88.0,69.0,31.0
1,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4f7371cde4b02c6aef5df0ba,Silvestre Gusto Latino,49.284496,-123.109091,41,"317 Water St (at Cambie St.), Vancouver BC V6B 1B8",Peruvian Restaurant,6.0,0.8252074386428557,2.0,50.0,42.0,26.0
2,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4b392749f964a5204a5725e3,Trees Organic Coffee,49.284558,-123.10934,45,"321 Water St (at Cambie St.), Vancouver BC V6B 1B8",Café,7.2,0.9381473348749538,1.0,133.0,80.0,29.0
3,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4b157a15f964a5206bad23e3,Cottage Deli Ltd,49.284171,-123.107116,96,"131 Water St (at Abbott St), Vancouver BC V6B 4M3",Deli,7.1,0.9125940032257438,1.0,15.0,14.0,9.0
4,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4aa8260ef964a520a14f20e3,Bambo Cafe,49.283744,-123.109189,111,"301W Cordova St W (at Cambie St), Vancouver BC V6B 1E5",Coffee Shop,7.8,0.913759934707837,1.0,32.0,38.0,13.0
5,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4aa8325ef964a520fd4f20e3,Brioche Urban Baking & Catering,49.284213,-123.109959,111,"401W Cordova St W (at Homer St), Vancouver BC V6B 1E5",Café,7.4,0.8919375838013253,2.0,97.0,90.0,29.0
6,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4aa738b0f964a520584c20e3,Momo Sushi,49.284784,-123.110252,113,"375 Water St (btwn Cambie & Richards), Vancouver BC V6B 5C6",Sushi Restaurant,6.9,0.9168690853267523,2.0,159.0,152.0,39.0
7,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,5c0b89b2c9a517002c3580b0,Megabite Gastown,49.283713,-123.106834,159,"114 Water St, Vancouver BC V6B 1B2",Pizzeria,,0.3423369153339422,1.0,,,
8,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,4c5b5582d25320a18d69c07a,The Charles Bar,49.283024,-123.108073,169,"136 Cordova St W (btwn Cambie & Abbott), Vancouver BC V6B 1E4",Lounge,6.6,0.8635277200209868,2.0,135.0,127.0,39.0
9,f97d5bf41f35aa181288429fb52e3488,0052 Cambie & Water,516605a1e4b0b04b15bf0776,The Flying Pig,49.283806,-123.106761,173,"102 Water St (at Abbott St), Vancouver BC V6B 1B2",American Restaurant,8.3,0.9421115019140709,3.0,337.0,390.0,77.0
0,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,524646a411d25e42600a0877,Pizzeria Ludica,49.279935,-123.108135,30,"189 Keefer Pl, Vancouver BC V6B 6L4",Pizzeria,8.4,0.967140164396339,1.0,61.0,76.0,19.0
1,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,58cc669444587f4e79b47238,PappaRoti,49.280002,-123.108627,42,"193 Keefer Pl, Vancouver BC V6B 6L4",Bakery,7.4,0.9489322010843163,1.0,8.0,9.0,3.0
2,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,5047a644e4b0eb12ab776f1b,Sushi Den,49.279534,-123.107857,56,"609 Abbott St (at Keefer Pl.), Vancouver BC V6B 0J4",Sushi Restaurant,6.9,0.9412953498766056,2.0,56.0,96.0,23.0
3,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,566df22b498eefc06704b495,Catfe,49.28012,-123.107096,68,"88 Pender St W, Vancouver BC V6B 6N9",Pet Café,6.7,0.9604360583743029,,79.0,36.0,7.0
4,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,4cc6a9ccd43ba143571675f8,Uncle Fatih's Pizza,49.27924,-123.107345,72,"638 Abbott St (at Keefer Place), Vancouver BC V6B 0E1",Pizzeria,6.7,0.9737082450787975,1.0,24.0,34.0,9.0
5,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,4cc6aa3882388cfa391c7d35,Freshslice Pizza,49.279081,-123.107818,75,"663 Abbott St (at Expo Blvd), Vancouver BC V6B 0J4",Pizzeria,6.7,0.9788189114086395,1.0,9.0,17.0,5.0
6,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,5046578ae4b03314a3eeb5ef,Yolk's Breakfast,49.279843,-123.110885,84,"110 Dunsmuir St (Beatty St), Vancouver BC V6B 1X7",Fast Food Restaurant,8.1,0.8937447775985697,1.0,69.0,39.0,16.0
7,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,50eb580cd63e1fd33307452f,Subway,49.27906,-123.107736,88,"683 Abbott St (Keefer St), Vancouver BC V6B 0J4",Deli,5.4,0.9090184800139912,1.0,8.0,17.0,3.0
8,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,5b047e6546e1b6002c3285a5,Blazing Sushi,49.280342,-123.106871,106,"88 Pender St W, Vancouver BC V6B 6N9",Sushi Restaurant,,0.14871456054099222,2.0,,,
9,fef69fb400210d861107a61db954d037,0053 Keefer & Abbott,5384e21c498e4caf7490545b,Taishoken Ramen,49.280872,-123.10789,114,"515 Abbott St (Pender Street), Vancouver BC V6B 0J9",Ramen Restaurant,7.1,0.9697052136569441,1.0,101.0,124.0,22.0
0,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,4cc6aa3882388cfa391c7d35,Freshslice Pizza,49.279081,-123.107818,193,"663 Abbott St (at Expo Blvd), Vancouver BC V6B 0J4",Pizzeria,6.7,0.9788189114086395,1.0,9.0,17.0,5.0
1,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,5b64a1f312c8f0002ce06b32,Kanzo Sushi,49.279461,-123.107121,197,"82 Keefer Pl, Vancouver BC V6B 0C9",Sushi Restaurant,,0.8751287382678145,2.0,,,
2,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,4cc6a9ccd43ba143571675f8,Uncle Fatih's Pizza,49.27924,-123.107345,198,"638 Abbott St (at Keefer Place), Vancouver BC V6B 0E1",Pizzeria,6.7,0.9737082450787975,1.0,24.0,34.0,9.0
3,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,50eb580cd63e1fd33307452f,Subway,49.27906,-123.107736,198,"683 Abbott St (Keefer St), Vancouver BC V6B 0J4",Deli,5.4,0.9090184800139912,1.0,8.0,17.0,3.0
4,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,5046578ae4b03314a3eeb5ef,Yolk's Breakfast,49.279843,-123.110885,206,"110 Dunsmuir St (Beatty St), Vancouver BC V6B 1X7",Fast Food Restaurant,8.1,0.8937447775985697,1.0,69.0,39.0,16.0
5,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,5047a644e4b0eb12ab776f1b,Sushi Den,49.279534,-123.107857,208,"609 Abbott St (at Keefer Pl.), Vancouver BC V6B 0J4",Sushi Restaurant,6.9,0.9412953498766056,2.0,56.0,96.0,23.0
6,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,56739847498e9e978e17729e,Thai Town Restaurant,49.280727,-123.106417,227,"88 Pender St W, Vancouver BC V6B 6N9",Thai Restaurant,6.2,0.8118575231728882,2.0,7.0,8.0,5.0
7,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,566df22b498eefc06704b495,Catfe,49.28012,-123.107096,239,"88 Pender St W, Vancouver BC V6B 6N9",Pet Café,6.7,0.9604360583743029,,79.0,36.0,7.0
8,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,4ffe3895e4b0cd5639ba0668,Costco Snacks,49.278672,-123.108958,250,"605 Expo Blvd (btwn Abbott & Smithe), Vancouver BC V6B 1V4",Fast Food Restaurant,7.3,0.9410232991974505,1.0,58.0,30.0,3.0
9,9d3123425823420514b8ad410074f02d,0054 Expo & Carrall,524646a411d25e42600a0877,Pizzeria Ludica,49.279935,-123.108135,273,"189 Keefer Pl, Vancouver BC V6B 6L4",Pizzeria,8.4,0.967140164396339,1.0,61.0,76.0,19.0
0,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,4b48dc96f964a5208d5a26e3,Gold Stone Bakery & Restaurant,49.279614,-123.101049,51,"139 Keefer St, Vancouver BC V6A 1X3",Bakery,6.8,0.8563378092147451,1.0,75.0,43.0,16.0
1,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,579974d3498e5111b0131419,Juke,49.279598,-123.100318,110,"182 Keefer St (Main Street), Vancouver BC V6A 1X4",Fried Chicken Joint,7.6,0.9756125998328832,1.0,42.0,49.0,10.0
2,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,59f8e055646e387cd2411030,Chinatown BBQ,49.280325,-123.101678,111,"130 Pender St E (btwn Columbia & Main), Vancouver BC V6A 1T3",BBQ Joint,8.3,0.9678980198596996,1.0,47.0,25.0,3.0
3,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,4abe7fb7f964a520078e20e3,New Town Bakery & Restaurant,49.280237,-123.101102,127,"148 Pender St E (Main St), Vancouver BC V6A 1T3",Bakery,8.1,0.9878548803948621,1.0,220.0,183.0,57.0
4,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,4aadc6c4f964a5206c6120e3,Jade Dynasty Restaurant,49.28052,-123.101126,141,"137E Pender St E (btw Main and Columbia), Vancouver BC V6A 1T6",Dim Sum Restaurant,6.1,0.9638755562464779,2.0,64.0,27.0,10.0
5,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,5840e68326a4073fb5517d3d,Pacific Poke,49.279176,-123.099957,144,"625 Main St (Keefer Street), Vancouver BC V6A 2V4",Poke Restaurant,7.6,0.8351761528147529,,25.0,19.0,3.0
6,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,5ade69d4b6b04b08b917d551,DD Mau Chinatown,49.280566,-123.100644,149,"145 Pender St E, Vancouver BC V6A 1T6",Vietnamese Restaurant,7.3,0.9272458755173821,2.0,4.0,9.0,3.0
7,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,57d46e7e498eeae941cbef50,Virtuous Pie,49.279686,-123.100001,151,"583 Main St, Vancouver BC V6A 2V1",Ice Cream Parlor,7.8,0.8661316336643283,1.0,50.0,45.0,12.0
8,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,58433dcee110955af05a854c,Dalina,49.278744,-123.100002,151,"687 Main St (at Georgia St), Vancouver BC V6A 2V4",Café,7.7,0.9815588503915587,1.0,18.0,26.0,7.0
9,f1ca711137cde59e824167a4274df888,0055 Keefer & Columbia,590cd4fd0a464d19ef9cf8f0,Straight Outta Brooklyn NYC Pizzeria,49.278805,-123.099358,159,"648 Main St, Vancouver BC V6A 2V3",Pizzeria,,0.8731466547482559,1.0,,,
0,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,59d195e16f706a3692499c29,Honey Salt,49.275195,-123.112923,170,"39 Smithe St, Vancouver BC V6B 0R3",Restaurant,8.4,0.9900312858281028,2.0,39.0,38.0,15.0
1,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,5ce1a82d2a7ab6002b5398fc,Passione Gelato,49.275875,-123.113873,170,"55 Smithe St, Vancouver BC V6B 0R3",Gelato Shop,8.3,0.9787606148345349,,6.0,11.0,2.0
2,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,4aaabe01f964a5202b5720e3,Fresh Take-Out Japanese,49.275788,-123.115082,197,"909 Expo Blvd (at Smithe St), Vancouver BC V6Z 3G8",Sushi Restaurant,7.9,0.9360486582071861,2.0,21.0,46.0,22.0
3,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,5445a54e498e9497033f48c4,Boston Pizza,49.277218,-123.11415,380,"808 Beatty St (Robson St), Vancouver BC V6B 1C2",Pizzeria,7.7,0.9729503896154369,1.0,44.0,53.0,5.0
4,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,4aad3bc3f964a520255f20e3,Provence Marinaside,49.273266,-123.119653,390,"1177 Marinaside Cres (at Davie St.), Vancouver BC V6Z 2Y3",French Restaurant,8.3,0.9653135384077263,3.0,178.0,127.0,61.0
5,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,57183dd5498e68ebe53ecc01,Smithe Salad,49.277152,-123.116334,398,"191 Smithe St (at Cambie St), Vancouver BC V6B 4Z8",Salad Restaurant,7.5,0.9029945006898428,1.0,3.0,9.0,1.0
6,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,4b6b8c2ff964a5202c0f2ce3,Fresh Bowl,49.274265,-123.119657,419,"1128 Pacific Blvd (at Cambie St.), Vancouver BC V6Z 2X7",Malay Restaurant,7.0,0.9337362274343678,2.0,16.0,29.0,14.0
7,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,4aca7261f964a520f8c120e3,Leafy Box,49.274507,-123.120408,425,"1155 Pacific Blvd (at Alvin Narod Mews), Vancouver BC V6Z 2R8",Salad Restaurant,6.8,0.8521598880705777,1.0,15.0,11.0,3.0
8,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,5525cd05498e7bd6f8284262,Sciue Italian Bakery and Caffee,49.27778,-123.113954,428,"101 Robson St (Beatty), Vancouver BC V6B 2A8",Bakery,7.1,0.8680554206097821,1.0,5.0,10.0,
9,4f6ebf2026d540ffe40e29a80138ad5e,0057 Marinaside & Cooperage,5f3c94414f388b0d484e44a6,Copper Branch,49.27636,-123.118944,430,"280 Nelson St, Vancouver BC V6B 2E2",Vegan and Vegetarian Restaurant,,0.92388410641068,2.0,,,
0,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,5afd0c01ad910e002cfb1131,Pacifico Pizzeria & Ristorante,49.286258,-123.140718,146,"1708 Davie St, Vancouver BC V6G 1W2",Pizzeria,,0.14869512834962398,1.0,,,
1,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,4b5537e1f964a52003df27e3,Yummy to Go,49.286572,-123.14042,152,"1711 Davie St (at Bidwell St.), Vancouver BC V6G 1W5",Sushi Restaurant,5.4,0.8649074056081304,2.0,8.0,14.0,10.0
2,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,4b197914f964a520f8dd23e3,Red Umbrella Cafe,49.286439,-123.140328,157,"1707 Davie St (Bidwell), Vancouver BC V6G 1W5",Café,7.8,0.9680534773906453,1.0,62.0,71.0,24.0
3,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,4e98e72d55033ea8ab83cddd,Ginger Garlic Cuisine of India,49.286531,-123.141147,159,"1738 Davie St (Bidwell), Vancouver BC V6G 1W2",Indian Restaurant,7.3,0.8227978469131964,2.0,9.0,18.0,7.0
4,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,4d3a00006de7721eed15ea49,Cactus Club Cafe,49.286675,-123.142619,180,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",American Restaurant,9.0,0.9873302112279202,2.0,699.0,330.0,79.0
5,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,4bde12916198c9b6ede312ff,McDonald's,49.285301,-123.139095,203,"1610 Davie St (at Cardero St.), Vancouver BC V6G 1V9",Burger Joint,5.7,0.9751267950486776,1.0,43.0,15.0,5.0
6,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,597418f115173e2ac2644b47,Hook Seabar,49.287,-123.141917,207,"1210 Denman St, Vancouver BC V6G 2N2",Seafood Restaurant,7.4,0.9678202910942267,3.0,26.0,29.0,2.0
7,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,5e2e693517ff6400083267ca,Beeryani Indian Bistro and Bar,49.287344,-123.141298,241,"1184 Denman St, Vancouver BC V6G 2M9",Indian Restaurant,,0.43701055167991293,2.0,,,
8,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,56ff4fa6498e3f0ebdbdbfe1,La Catrina Mexican Tacos,49.287869,-123.14118,282,"1187 Denman St (Denman), Vancouver BC V6G 2N1",Taco Restaurant,6.4,0.8502749655078603,1.0,10.0,19.0,4.0
9,be14efdc86dedd6a8cd338e78ab4e7c7,0060 Bidwell & Burnaby,4abad180f964a520108320e3,Babylon Cafe,49.287694,-123.140922,283,"1156 Denman St (at Pendrell St), Vancouver BC V6G 2M9",Falafel Restaurant,6.9,0.950059268183673,1.0,24.0,24.0,9.0
0,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,4adfc070f964a520377d21e3,Cafe Crepe,49.281327,-123.11953,31,"796 Granville St (at Robson St), Vancouver BC V6Z 1E4",Café,6.2,0.8703872835739687,2.0,81.0,76.0,19.0
1,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,573b2c2e38faeff59fd2ba1e,Bistro Verde,49.281929,-123.120392,58,"799 Robson St (at Howe Street), Vancouver BC V7Y 0A2",American Restaurant,6.9,0.9919939371562931,1.0,51.0,47.0,11.0
2,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,50c9369de4b0e4eafac99a81,Chipotle Mexican Grill,49.281569,-123.121173,61,"818 Howe St (btwn Robson & Smithe), Vancouver BC V6Z 1N4",Fast Food Restaurant,7.9,0.9884961427100134,2.0,296.0,297.0,58.0
3,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,51742960498e908f74206e41,Five Guys Burgers & Fries,49.28107,-123.11894,88,"635 Robson St (btwn Seymour & Granville), Vancouver BC V6B 5J3",Burger Joint,8.1,0.9827442140650201,2.0,236.0,334.0,44.0
4,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,55db76a5498eee594a6a3f4e,Ebar,49.281929,-123.120392,88,"799 Robson St, Vancouver BC V7Y 0A2","Cafes, Coffee, and Tea Houses",7.1,0.9644585219875246,1.0,32.0,29.0,9.0
5,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,5081a68ae4b09e409ba309f5,ZAC ZAC Japanese Curry House,49.28037,-123.118799,139,"2FA590 Robson St, Vancouver BC V6B 2B7",Fast Food Restaurant,8.0,0.9010901459357572,,36.0,43.0,6.0
6,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,50538cd5e4b017bb259238eb,Eat Chicken Wraps,49.28195,-123.120475,143,"800 Howe St (Robson), Vancouver BC V6Z 1A1",Dining and Drinking,7.7,0.8434154019548784,1.0,49.0,29.0,10.0
7,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,591782f22bf9a936de28c8d1,Paramount Fine Foods,49.280462,-123.118726,160,"560 Robson St (at Seymour St), Vancouver BC V6B 2B7",Lebanese Restaurant,8.1,0.9622238199801791,,49.0,29.0,6.0
8,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,4d9e756b9b91a1cdd13657c0,Pizza Garden,49.280267,-123.121062,172,"675 Smithe St (at Granville St.), Vancouver BC V6B 2C9",Pizzeria,8.1,0.9258467577388703,1.0,32.0,52.0,11.0
9,6ddeafa873279951630a00191333c45d,0063 Robson & Granville,4aaae466f964a520e45720e3,Bacchus Restaurant & Lounge,49.282223,-123.122689,178,"845 Hornby St (btwn Smithe & Robson St), Vancouver BC V6Z 1V1",French Restaurant,8.3,0.9736693806960611,4.0,99.0,71.0,18.0
0,c7b5bec0b2f4ab9a2d3f9d837725620c,0064 Expo & Smithe,4aaabe01f964a5202b5720e3,Fresh Take-Out Japanese,49.275788,-123.115082,68,"909 Expo Blvd (at Smithe St), Vancouver BC V6Z 3G8",Sushi Restaurant,7.9,0.9360486582071861,2.0,21.0,46.0,22.0
1,c7b5bec0b2f4ab9a2d3f9d837725620c,0064 Expo & Smithe,5ce1a82d2a7ab6002b5398fc,Passione Gelato,49.275875,-123.113873,100,"55 Smithe St, Vancouver BC V6B 0R3",Gelato Shop,8.3,0.9787606148345349,,6.0,11.0,2.0
2,c7b5bec0b2f4ab9a2d3f9d837725620c,0064 Expo & Smithe,5445a54e498e9497033f48c4,Boston Pizza,49.277218,-123.11415,128,"808 Beatty St (Robson St), Vancouver BC V6B 1C2",Pizzeria,7.7,0.9729503896154369,1.0,44.0,53.0,5.0
3,c7b5bec0b2f4ab9a2d3f9d837725620c,0064 Expo & Smithe,59d195e16f706a3692499c29,Honey Salt,49.275195,-123.112923,155,"39 Smithe St, Vancouver BC V6B 0R3",Restaurant,8.4,0.9900312858281028,2.0,39.0,38.0,15.0
